index,Año,Trimestre,Provincia,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,Latitud,Longitud,Accesos_siguiente_trimestre,KPI_propuesto,Mbps_ano_anterior,KPI_crecimiento_anual,Variacion_trimestral,KPI_variacion_trimestral_media
870,2014,4,CORRIENTES,3.806112311672501,6.174655065970425,23.56243099277512,-28.61578113415668,-57.97533573736128,22.78753503515243,3.288692740830917,5.259482120492081,-27.633325402075936,-1.4679136980258587,-0.43771511882857905
871,2014,4,ENTRE RIOS,3.800051787110069,10.718328095183365,36.0254708519679,-31.925167566210387,-59.26302098168299,34.981647333712985,2.89745975158545,5.007855905299356,-24.118188323094085,-1.891007991799567,-0.576772245535901
872,2014,4,FORMOSA,3.023326617826618,4.549162969289201,17.956311361695214,-25.09315954739276,-59.46860152020448,17.771314831468263,1.0302590910825307,4.660308568580684,-35.126042120696226,-0.07468604732028883,-0.044845315453929
873,2014,4,JUJUY,3.127642108190794,4.982003512117359,19.59941818052116,-23.523573011085336,-65.43805280478172,18.368534215570367,6.2802066551858315,3.724680475892298,-16.02925060460321,-0.06887640135367779,-0.08164428366048115
874,2014,4,LA PAMPA,2.754208730637699,16.816524623987434,51.273133452228585,-36.47714174789248,-64.4553406128059,55.78120173850417,-8.792262112234228,2.936747707229629,-6.215684654918062,-1.515824309644536,-0.5845717449063166
875,2014,4,LA RIOJA,3.582023899524448,4.496901902725229,17.01075088723615,-29.330863895517307,-67.13983451857555,16.50671327406722,2.9630532861846146,4.521671863926294,-20.780985278881403,0.034577439581138236,-0.027287390775008857
876,2014,4,MENDOZA,3.498767768599914,9.056377705209336,32.63838187615034,-33.368795530481485,-68.68534600457129,32.313179561655694,0.9963800158005982,3.5017779300891023,-0.08596094753249615,-0.0028587123247802992,-0.03147952367770834
877,2014,4,MISIONES,4.025619961413459,6.540662222041546,24.162430605588312,-27.058215458325986,-54.96724865075839,23.567356954345527,2.462805422833396,5.9022914436487,-31.795642423836558,-0.6478208059252033,-0.21633051150426108
878,2014,4,NEUQUEN,3.850772582597391,15.52866412077054,52.55498969724957,-38.49954335558701,-69.8742115743201,56.39541102706976,-7.307434273973763,4.355592861552936,-11.59016223512584,0.002414051849310539,-0.1609960756034341
879,2014,4,RIO NEGRO,3.543129254254254,13.88953018584786,45.47806275120403,-39.89645026413934,-67.6105113380815,46.19618715783015,-1.5790567213796107,3.768932299598505,-5.9911674552579575,-0.10434507653820013,-0.031508257533514605
880,2014,4,SALTA,3.862259431502549,7.103785883014793,29.534861619577978,-24.248013631473587,-64.70250708135784,29.2226843537979,1.056978934931403,4.673467038141578,-17.357726073994286,-0.19085708176994753,-0.07944136964249426
881,2014,4,SAN JUAN,3.4752201692281126,7.100961754619733,28.03714571456068,-31.31442612644254,-68.50334378949645,27.854244478102743,0.6523532684817839,3.481604116955732,-0.1833622523746772,0.0613793014776034,0.0028035313768890457
882,2014,4,SAN LUIS,3.503621206358865,2.781956955527201,9.786393366351197,-32.98264595285886,-65.88683861327827,9.711210759672754,0.7682360994903874,3.502937425860024,0.019520203067093723,-0.008444502094842044,-0.02643323807194231
883,2014,4,SANTA CRUZ,3.3330261837139634,8.15757414246012,27.802678969652344,-48.863730255517886,-69.86373350526509,28.231942904274984,-1.5439660871932412,3.4809679619106126,-4.25001838038888,-0.2343228149614216,0.07135748586475721
884,2014,4,SANTA FE,3.780707860716513,15.657532856900756,49.99962302348271,-31.64634283294476,-61.04726054930406,49.19588444557267,1.6074892755342514,4.809873774553555,-21.39694224995681,-0.1752404351356205,-0.18874309315694626
885,2014,4,SANTIAGO DEL ESTERO,3.4582244726597287,4.26296198713424,17.26920158364512,-27.784103764741893,-63.62189998971087,16.49220390830193,4.499325991301465,4.094101691450764,-15.531544321892737,0.01849303235580635,-0.04639248479945146
886,2014,4,TIERRA DEL FUEGO,3.4747244698924056,19.341882280727507,66.13781947338316,-62.35015217161648,-59.53190998460846,65.68610204476191,0.6829941359089444,3.4748248642417257,-0.0028891916353310804,-2.825272483859113,-0.7655584345337276
887,2014,4,TUCUMAN,3.860612310244953,8.693215352295233,35.32087516932818,-26.998180477681764,-65.29453734502505,33.94375582221807,3.898882291302816,4.882297946330778,-20.92632705575984,-0.025393312214626818,-0.10284850674166446
888,2014,3,BUENOS AIRES,3.969046991173242,17.26299843234104,56.75473916407103,-35.633728326052875,-59.695392866402734,55.06141695143392,2.983578530317839,4.700597914270459,-15.562933406329327,0.2482350021505404,-0.13726185473124985
890,2014,3,CATAMARCA,2.915176175040519,6.269890252791938,24.706121305327624,-27.97273476331947,-66.12713970412685,24.703118860058403,0.01215263712225663,3.884563872599747,-24.954865703121122,-0.18936472726755493,-0.05460061750443446
891,2014,3,CHACO,3.461947812450996,5.627757222300207,21.112666705262427,-26.86207729911804,-60.15511735633289,20.95799636749445,0.7325949863520843,5.46643296553986,-36.668978943399566,-0.18592498185437378,-0.3973544279137804
892,2014,3,CHUBUT,3.165741790763976,12.388234071451354,40.59867094427454,-44.077151734192086,-68.66765299463769,41.41020981991258,-1.9989296613969345,3.2790384114749496,-3.455178210614837,0.16467828683218322,0.2794478396706186
893,2014,3,CORDOBA,3.6600622495599104,16.5601374978714,54.23361028299935,-31.846608244153405,-63.96214628932277,53.448126115626,1.4483346457566992,4.867849001225086,-24.81150814992851,-0.09556983343029657,-0.16710968968412399
894,2014,3,CORRIENTES,3.410927776641118,5.9862826719116935,22.78753503515243,-28.61578113415668,-57.97533573736128,22.575613003243586,0.9299910305433667,5.063473816782213,-32.6366068027043,-0.18837239405873163,-0.43771511882857905
895,2014,3,ENTRE RIOS,3.3996079417526825,10.433826435850124,34.981647333712985,-31.925167566210387,-59.26302098168299,34.687432371459764,0.8410551951613683,4.766712366729086,-28.680237442447353,-0.284501659333241,-0.576772245535901
896,2014,3,FORMOSA,2.656283015230384,4.5129252671268265,17.771314831468263,-25.09315954739276,-59.46860152020448,17.54041175485166,1.2993021552222723,4.166164102194515,-36.241517374911034,-0.03623770216237432,-0.044845315453929
897,2014,3,JUJUY,2.9307053902518616,4.68339443034039,18.368534215570367,-23.523573011085336,-65.43805280478172,18.706060999413573,-1.837527044248834,3.532724551201011,-17.041214287269653,-0.2986090817769691,-0.08164428366048115
898,2014,3,LA PAMPA,2.816519545748315,18.33753400191527,55.78120173850417,-36.47714174789248,-64.4553406128059,49.70759616034458,10.888265919102917,2.9149322141427945,-3.376156327649632,1.521009377927836,-0.5845717449063166
899,2014,3,LA RIOJA,3.095178784641488,4.379035874747908,16.50671327406722,-29.330863895517307,-67.13983451857555,16.502564816345664,0.025131942699174396,4.245850575398008,-27.101090118995902,-0.11786602797732115,-0.027287390775008857
900,2014,3,MENDOZA,3.5028531768490665,8.992236937014606,32.313179561655694,-33.368795530481485,-68.68534600457129,32.098238150241194,0.6651818679878834,3.500160951021911,0.07691720080384622,-0.06414076819472925,-0.03147952367770834
901,2014,3,MISIONES,3.5775238575714927,6.399773666851879,23.567356954345527,-27.058215458325986,-54.96724865075839,23.367747601299843,0.8469738606342891,5.634289050903693,-36.50443161062729,-0.14088855518966703,-0.21633051150426108
902,2014,3,NEUQUEN,3.7429104879160966,16.726688649309313,56.39541102706976,-38.49954335558701,-69.8742115743201,50.84274905844866,9.845946447585652,4.2299439848957405,-11.513946726451705,1.1980245285387738,-0.1609960756034341
903,2014,3,RIO NEGRO,3.4799791702900404,14.159932806209634,46.19618715783015,-39.89645026413934,-67.6105113380815,45.33491032014632,1.8643894456944317,3.7368314562024914,-6.873531464367244,0.2704026203617733,-0.031508257533514605
904,2014,3,SALTA,3.4109103624880306,7.053549273694012,29.2226843537979,-24.248013631473587,-64.70250708135784,28.91459400086288,1.0542849151192963,4.4218314129775615,-22.862044163931603,-0.050236609320781334,-0.07944136964249426
905,2014,3,SAN JUAN,3.473725985590389,7.0752480415613945,27.854244478102743,-31.31442612644254,-68.50334378949645,27.782697817958912,0.25686088954980024,3.4810928203738825,-0.21162419859584275,-0.02571371305833825,0.0028035313768890457
906,2014,3,SAN LUIS,3.503113190184049,2.770051341285783,9.711210759672754,-32.98264595285886,-65.88683861327827,9.717910199871824,-0.06898666257857207,3.502753871598256,0.01025817396724207,-0.011905614241418228,-0.02643323807194231
907,2014,3,SANTA CRUZ,3.3073222601557406,8.34323913237982,28.231942904274984,-48.863730255517886,-69.86373350526509,29.377007153054272,-4.055917273075452,3.480687744358588,-4.980782446912511,0.18566498991969915,0.07135748586475721
908,2014,3,SANTA FE,3.375592912249111,15.43798865461788,49.19588444557267,-31.64634283294476,-61.04726054930406,48.39035138670138,1.6373992823779462,4.559895452402629,-25.972142399218907,-0.21954420228287574,-0.18874309315694626
909,2014,3,SANTIAGO DEL ESTERO,3.0995465103889184,4.082169590293595,16.49220390830193,-27.784103764741893,-63.62189998971087,16.695567347354444,-1.2330883136252202,3.911237321691457,-20.752788556218675,-0.18079239684064508,-0.04639248479945146
910,2014,3,TIERRA DEL FUEGO,3.470981711419659,19.344392262780588,65.68610204476191,-62.35015217161648,-59.53190998460846,64.35604517159936,2.0248680188941304,3.477721056932716,-0.19378625837810295,0.002509982053080506,-0.7655584345337276
911,2014,3,TUCUMAN,3.349897526769352,8.381678430058432,33.94375582221807,-26.998180477681764,-65.29453734502505,33.94452688568229,-0.0022715914769695015,4.572318667230303,-26.73525686698116,-0.31153692223680096,-0.10284850674166446
912,2014,2,BUENOS AIRES,3.851862760043666,16.794925434991658,55.06141695143392,-35.633728326052875,-59.695392866402734,54.57007287943976,0.8923563889166505,4.463495663548014,-13.703002077483001,-0.4680729973493811,-0.13726185473124985
914,2014,2,CATAMARCA,2.915358424826804,6.284355435383139,24.703118860058403,-27.97273476331947,-66.12713970412685,24.25175125458556,1.827168496536051,3.6825082950385535,-20.832264553085498,0.01446518259120122,-0.05460061750443446
915,2014,2,CHACO,3.4206301023632,5.602127567276613,20.95799636749445,-26.86207729911804,-60.15511735633289,20.71853886384081,1.14255914284361,5.194771414259476,-34.15244233897023,-0.025629655023593934,-0.3973544279137804
916,2014,2,CHUBUT,3.156405252857589,12.696289361395674,41.41020981991258,-44.077151734192086,-68.66765299463769,41.23521807972435,0.42258114834300115,3.216571647485116,-1.8705131183559383,0.3080552899443205,0.2794478396706186
917,2014,2,CORDOBA,3.5567859606832632,16.365408420405306,53.448126115626,-31.846608244153405,-63.96214628932277,52.51784754400632,1.740526074959448,4.557937666200854,-21.96501529500016,-0.1947290774660928,-0.16710968968412399
918,2014,2,CORRIENTES,3.3669705989802563,5.945267054468535,22.575613003243586,-28.61578113415668,-57.97533573736128,22.31671671383888,1.146796276882976,4.847197637993736,-30.537790070927418,-0.041015617443158625,-0.43771511882857905
919,2014,2,ENTRE RIOS,3.312400309974538,10.372072065869386,34.687432371459764,-31.925167566210387,-59.26302098168299,34.367121821250166,0.9234196027525639,4.55056996750087,-27.209111526007877,-0.06175436998073813,-0.576772245535901
920,2014,2,FORMOSA,2.6523512500000006,4.464869672895974,17.54041175485166,-25.09315954739276,-59.46860152020448,17.418451079368708,0.6953124999999989,3.7649156840276494,-29.550845952476802,-0.048055594230852705,-0.044845315453929
921,2014,2,JUJUY,2.7690316794782204,4.784095434078587,18.706060999413573,-23.523573011085336,-65.43805280478172,18.41535244687765,1.5540874829021194,3.408678843146092,-18.76525167379804,0.10070100373819724,-0.08164428366048115
922,2014,2,LA PAMPA,2.684576055426866,16.379048903362197,49.70759616034458,-36.47714174789248,-64.4553406128059,48.42532103828204,2.579636154454602,2.8626566401062417,-6.220815384717829,-1.9584850985530728,-0.5845717449063166
923,2014,2,LA RIOJA,3.095153343388638,4.393383418787844,16.502564816345664,-29.330863895517307,-67.13983451857555,16.294104815837528,1.2631975867269931,4.001551396208129,-22.65116608719293,0.014347544039936544,-0.027287390775008857
924,2014,2,MENDOZA,3.503033182060705,8.95860097015214,32.098238150241194,-33.368795530481485,-68.68534600457129,31.91312298660578,0.5767144064697566,3.4997241088624933,0.09455240171166694,-0.03363596686246595,-0.03147952367770834
925,2014,2,MISIONES,3.540023885712756,6.365807425994047,23.367747601299843,-27.058215458325986,-54.96724865075839,23.13653864847733,0.9894361954236952,5.327562649676923,-33.552655904901805,-0.03396624085783184,-0.21633051150426108
926,2014,2,NEUQUEN,3.6647043380451545,15.137568029498311,50.84274905844866,-38.49954335558701,-69.8742115743201,49.79160519138556,2.0674410540915322,4.059617737533036,-9.72784693092468,-1.589120619811002,-0.1609960756034341
927,2014,2,RIO NEGRO,3.4286257504445143,13.946569423268942,45.33491032014632,-39.89645026413934,-67.6105113380815,44.913957131788514,0.9285409089487926,3.666734448621427,-6.493753543195195,-0.2133633829406918,-0.031508257533514605
928,2014,2,SALTA,3.391137751108792,7.004015501526469,28.91459400086288,-24.248013631473587,-64.70250708135784,28.69955950963068,0.7436884336877839,4.218121645686839,-19.605501311790373,-0.04953377216754262,-0.07944136964249426
929,2014,2,SAN JUAN,3.4724840645935795,7.077771062624967,27.782697817958912,-31.31442612644254,-68.50334378949645,27.59549302299609,0.6738179142624876,3.478919289066708,-0.18497768813875246,0.0025230210635722727,0.0028035313768890457
930,2014,2,SAN LUIS,3.5041044810417468,2.781512264860477,9.717910199871824,-32.98264595285886,-65.88683861327827,9.347207842190002,3.814630409804683,3.5027709531013613,0.03807065772327273,0.011460923574694082,-0.02643323807194231
931,2014,2,SANTA CRUZ,3.31815166016344,8.744673181156902,29.377007153054272,-48.863730255517886,-69.86373350526509,28.939093063577776,1.4906695130479535,3.47332349743749,-4.467531958613437,0.401434048777082,0.07135748586475721
932,2014,2,SANTA FE,3.3116910410979234,15.216957428230304,48.39035138670138,-31.64634283294476,-61.04726054930406,47.84766256547095,1.1214814641324888,4.303196181656382,-23.041132653561927,-0.2210312263875771,-0.18874309315694626
933,2014,2,SANTIAGO DEL ESTERO,3.0697509211495944,4.143683147939005,16.695567347354444,-27.784103764741893,-63.62189998971087,16.309923503967603,2.3098576727789357,3.728811295360471,-17.674811676066973,0.061513557645410444,-0.04639248479945146
934,2014,2,TIERRA DEL FUEGO,3.470095986812908,19.08631433655622,64.35604517159936,-62.35015217161648,-59.53190998460846,63.965925574153744,0.6061895139848965,3.47751587628866,-0.21336752267170156,-0.25807792622436665,-0.7655584345337276
935,2014,2,TUCUMAN,3.34994476711167,8.409488588173268,33.94452688568229,-26.998180477681764,-65.29453734502505,33.4209747934719,1.542375576403238,4.306812767469965,-22.217543506550122,0.02781015811483556,-0.10284850674166446
936,2014,1,BUENOS AIRES,3.7331327999829305,16.692346018019045,54.57007287943976,-35.633728326052875,-59.695392866402734,,,4.323803709346771,-13.660909446166276,-0.1025794169726133,-0.13726185473124985
938,2014,1,CATAMARCA,2.8027344007923407,6.184614520776599,24.25175125458556,-27.97273476331947,-66.12713970412685,,,3.483603660962992,-19.544969130685626,-0.09974091460654044,-0.05460061750443446
939,2014,1,CHACO,3.2558373037444444,5.553671463702625,20.71853886384081,-26.86207729911804,-60.15511735633289,,,4.899908797030372,-33.55310397373784,-0.04845610357398744,-0.3973544279137804
940,2014,1,CHUBUT,3.1759166751464583,12.703590133239262,41.23521807972435,-44.077151734192086,-68.66765299463769,,,3.213156577759796,-1.158981883145621,0.007300771843587128,0.2794478396706186
941,2014,1,CORDOBA,3.3874045815248133,16.125183143749393,52.51784754400632,-31.846608244153405,-63.96214628932277,,,4.304279282006848,-21.301468617866888,-0.24022527665591298,-0.16710968968412399
942,2014,1,CORRIENTES,3.2186250823491607,5.891708288681968,22.31671671383888,-28.61578113415668,-57.97533573736128,,,4.628190221393157,-30.456076168358,-0.053558765786567264,-0.43771511882857905
943,2014,1,ENTRE RIOS,3.1672900899827185,10.302247104839328,34.367121821250166,-31.925167566210387,-59.26302098168299,,,4.3467465057866335,-27.13423509362131,-0.06982496103005786,-0.576772245535901
944,2014,1,FORMOSA,2.573729210919676,4.444467754793774,17.418451079368708,-25.09315954739276,-59.46860152020448,,,3.3811501123595504,-23.88006668170116,-0.020401918102200156,-0.044845315453929
945,2014,1,JUJUY,2.690263349406857,4.724302778829112,18.41535244687765,-23.523573011085336,-65.43805280478172,,,3.241902108598274,-17.01589809662492,-0.05979265524947497,-0.08164428366048115
